Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
148	28	0	3.7	294.626711	294.509686	294.390033	294.626711	0.236677868	0.0643408595	0	0	28.5315	0	0	3
149	28	0	3.725	294.637283	294.52146	294.404046	294.637283	0.233236794	0.0643973212	0	0	28.5209	0	0	3
150	28	0	3.75	294.647781	294.533067	294.417101	294.647781	0.230679769	0.064452621	0	0	28.5103	0	0	3
151	28	0	3.775	294.659171	294.544594	294.425465	294.659171	0.233705072	0.0645070694	0	0	28.4989	0	0	3
152	28	0	3.8	294.672403	294.556353	294.437545	294.672403	0.234858818	0.0645634348	0	0	28.4859	0	0	3
153	29	0	3.825	294.682225	294.568004	294.452639	294.682225	0.229585767	0.0646166424	0	0	28.476	0	0	3
154	29	0	3.85	294.69343	294.57947	294.462009	294.69343	0.231420801	0.0646665869	0	0	28.4649	0	0	3
155	29	0	3.875	294.706225	294.5911	294.472511	294.706225	0.233714016	0.0647168589	0	0	28.4521	0	0	3
156	29	0	3.9	294.716161	294.602702	294.487405	294.716161	0.228756179	0.0647650611	0	0	28.4418	0	0	3
157	29	0	3.925	294.729373	294.614224	294.497774	294.729373	0.231598531	0.0648105969	0	0	28.4287	0	0	3
158	29	0	3.95	294.741702	294.62584	294.509386	294.741702	0.232315806	0.0648582295	0	0	28.4165	0	0	3
159	30	0	3.975	294.752466	294.637415	294.524396	294.752466	0.228069982	0.0649045278	0	0	28.4055	0	0	3
160	30	0	4	294.765822	294.648912	294.534085	294.765822	0.231736956	0.0649496197	0	0	28.3924	0	0	3
